date,agent_id,program,channel,shift,work_mode,status
2026-07-06,A2159,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2160,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2161,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2162,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2163,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2165,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-06,A2167,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-06,A2168,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2170,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2171,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-06,A2173,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2174,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2176,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-06,A2177,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-06,A2178,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-06,A2179,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2180,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2181,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-06,A2182,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-06,A2183,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-06,A2184,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-06,A2185,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2186,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2188,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-06,A2189,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-06,A2190,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2192,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2194,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2196,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-06,A2198,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2020,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2021,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2022,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2023,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2024,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2028,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2029,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2031,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2032,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2033,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2034,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-07,A2035,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2036,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-07,A2037,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2038,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2039,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-07,A2040,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-07,A2042,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2044,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2045,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2046,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2047,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2048,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2049,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2051,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2052,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2053,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2054,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2057,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2058,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2060,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2063,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2064,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2066,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2067,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-07,A2068,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-07,A2069,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2070,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2073,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2074,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2075,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2078,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2079,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2081,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2082,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2083,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2084,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2086,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2087,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2088,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2089,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2090,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2093,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2094,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2096,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2097,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2099,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2101,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2102,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2103,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2104,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2106,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2107,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2108,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2109,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2110,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2111,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2112,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2113,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2114,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2115,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2116,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2118,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2120,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2121,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2122,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2123,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2124,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2125,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2126,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2127,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2128,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2130,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2132,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2134,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-07,A2135,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2136,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-07,A2138,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2140,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-07,A2141,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2143,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2145,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2146,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2147,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2149,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2150,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2152,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2153,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2154,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2155,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2156,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2157,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2158,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2159,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2160,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2161,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2162,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2163,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2165,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2166,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2167,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2168,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2169,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-07,A2170,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2171,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2172,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2173,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2174,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2175,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2176,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2177,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2178,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-07,A2179,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2180,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2182,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-07,A2183,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2184,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2185,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2186,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2187,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2188,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-07,A2189,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2192,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2193,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2194,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2195,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-07,A2196,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2198,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-07,A2199,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2021,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2022,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-08,A2023,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2024,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2026,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2029,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2030,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2032,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2033,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2034,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2035,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2036,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2037,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2038,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2039,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2042,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2043,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2044,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2045,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2046,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2047,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2048,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2049,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2050,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2051,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2052,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2053,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2054,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2057,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2060,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2063,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2064,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2065,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2066,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2067,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2068,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2069,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2070,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2072,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2073,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2074,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-08,A2078,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2080,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2082,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2083,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2084,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2085,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-08,A2086,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2087,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2088,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-08,A2090,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2091,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2092,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2093,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2094,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2096,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-08,A2097,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2098,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2099,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2100,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2101,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2102,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2103,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2104,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2105,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2106,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2107,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2109,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-08,A2110,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2111,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2113,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2114,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2116,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2117,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2119,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2120,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2122,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2123,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2124,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2125,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2126,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2127,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2128,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2129,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2130,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2132,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-08,A2133,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2134,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2135,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2136,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2137,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-08,A2138,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2140,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2142,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2144,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-08,A2145,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2146,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-08,A2147,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2149,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2150,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2151,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2152,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2154,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2155,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2156,BackOffice,backoffice,10:00-19:00,WFH,Training
2026-07-08,A2158,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2159,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2160,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2164,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2165,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2166,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2168,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2169,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2171,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2172,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2173,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2174,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2175,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2176,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2177,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2178,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2180,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2182,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2183,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2185,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2186,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2187,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2188,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-08,A2189,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-08,A2191,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2193,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2194,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-08,A2195,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-08,A2197,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-08,A2199,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2022,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2023,BackOffice,backoffice,09:00-18:00,WFH,Training
2026-07-09,A2024,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2025,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2026,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2027,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2030,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2032,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2033,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2034,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-09,A2035,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2036,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2037,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2041,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2042,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2043,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-09,A2044,BackOffice,backoffice,09:00-18:00,WFH,Training
2026-07-09,A2046,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2048,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2049,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2050,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2051,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2052,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2053,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2054,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2055,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2056,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2057,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2059,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2060,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-09,A2061,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2062,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2063,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2064,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2065,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2066,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2067,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2068,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-09,A2069,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2070,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2071,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2072,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-09,A2073,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2074,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-09,A2076,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-09,A2077,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2078,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-09,A2080,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2082,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2085,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2087,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2088,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-09,A2090,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2091,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2092,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2093,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2094,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2095,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2098,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-09,A2099,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2100,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-09,A2101,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-09,A2105,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2106,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2107,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2109,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2110,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2111,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2113,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2114,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2117,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2119,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2120,BackOffice,backoffice,09:00-18:00,WFH,Training
2026-07-09,A2122,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2123,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2127,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2129,BackOffice,backoffice,09:00-18:00,WFH,Working
